,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,C,-0.9926361816898746,TOR,1.4103405111254903,0.4872037097603799,0.5638959992979438,0.33275829085554964,0.4166432313696764,0.08528071982073164,-0.0740930242790101,-0.19815939885363779,0.5290748748201071,0.511809529203026,0.7127660542186585,-0.10841116947783933,-0.010704619252949169,-0.0727714955995012,0.15117123806080685,-0.20789886058873,1.5895263965032858,1.1209249844742335,1.357904388919428,-0.3814296710973077,-0.18722636849495394,0.6816682957792481,0.28518706999727916,0.6568076430980974,0.21688474954405484
1,C,0.4842278937537733,MEM,1.5261709803011245,2.4725136072093705,0.8441380753103997,-0.026466838905574056,-0.2699169361276148,0.8064831148964093,-1.0229617545618186,-1.148435446160384,-1.7316158277428113,0.45507676832250066,0.3684654780588353,0.33177532280242,0.37707962076001805,0.16338886205446615,0.6616654986467956,-0.3903372911091862,5.080025591207448,1.6266788636921192,2.8524650831279477,0.8924673028564287,0.755136462471725,1.2342406560127583,0.6568039194138652,0.5359209327086931,-0.14184480305849714
2,C,-0.5003481565419919,MIA,0.7539678524635633,1.6699415210065869,1.4980362526727973,1.994174516000746,1.4250284773813224,0.8732611144404536,-1.0229617545618186,-1.1031842058124437,-1.7316158277428113,3.0080510079461393,2.8411696159339295,0.40880795895146543,0.44065080764738973,2.6824326770301195,2.895077888710496,0.34643329368496456,2.1265262726116183,2.862966124002506,2.8951668172481906,0.8924673028564287,1.9330900011800731,1.2342406560127583,2.0193990339413475,1.8656747469921384,1.847473625010201
3,PF,-1.238780194263816,MEM,-0.17267590094151014,-0.6955341014858272,-0.7127623469810228,-0.5204013923271189,-0.4844669884705182,-0.16179787849223176,-0.7857445719911164,-0.4696668409412796,-0.9444672544270318,-0.2824491231243282,-0.38273577901714273,0.39780329664445896,-0.4048459779546532,-0.46637209168944715,-0.3593230225251819,-0.10264591990385122,0.24702670623245393,-0.45253152864807744,-0.2647615076498217,-0.6029769709153489,-0.893998491719963,-0.14719024457101693,-0.5819189119747549,-0.5520594607959437,-0.5984096881890181
4,C,2.453379994345304,BRK,0.4064764449366608,-0.1886464680945956,0.42896462936602037,1.1410148328180778,0.7170133046497409,0.8265165147596226,-0.6671359807057655,-0.695923042680981,0.1827295025611642,1.7599302685745826,1.557867468429134,0.4968452574075168,0.4978648758460235,0.556989458144412,0.4064183683538013,0.7674450564244794,1.0525265203949532,0.7837557316623096,0.9308870477169938,-0.4922033210063283,-0.6584077839782934,1.7868130162462683,-0.08642977941930678,0.17326080154048076,0.8365085222211904
5,SG,-0.7464921691159333,TOT,1.1014592599904658,0.19151925694882815,0.4601026378118489,0.4674677145159709,0.8886533465240638,-0.36213187712436457,0.8747757060037984,1.2046290519325114,0.22680982266684788,0.17141296391987415,0.46236563519333246,-0.30099275985045293,-0.24591801073622402,0.005948623618487858,0.0873594554875582,0.3113489801233383,-0.2899731698758789,-0.11536227583615377,-0.17935803940933498,0.3385990533113259,0.28395504698838536,0.1290959355457382,0.5329316362750031,0.052374091151076815,0.4614730808639767
6,SG,-0.7464921691159333,NOP,0.522306914112295,0.1070379847169562,0.8441380753103997,0.8266928442770947,1.3392084564441609,-0.3420984772611513,1.2306014798598515,1.6118902150639738,0.22680982266684788,0.45507676832250066,0.8379662637313215,-0.2954904286969497,-0.23956089204748685,0.16338886205446615,0.21498302063405536,0.23767192164392315,-0.15572320084879573,0.05322235056980826,-0.00855110292836136,0.560146353129367,0.5195457547300553,0.1290959355457382,0.9045484856915892,0.294147511929885,0.820202633466529
7,SG,-0.7464921691159333,UTA,-0.8290485596034372,-0.6110528292539553,-0.8580730530615557,-0.7898202396479616,-0.6775620355791312,-0.6225660753461368,-0.19270161556436124,-0.15290815850569744,0.17643231397463796,-0.9065094928101066,-0.8835366170677947,-0.4825696879160597,-0.31584631631233284,-0.387651972471458,-0.48694658767167903,0.9218160360956349,-0.9612230150112949,-0.5649212795853854,-0.7771823170927428,-0.3814296710973077,-0.6584077839782934,-0.14719024457101693,-0.5819189119747549,-0.6729461711853479,-0.6962450207169868
8,SG,-0.008060131394109327,MIL,1.140069416382344,1.8811447015862668,0.9479314367964945,0.4674677145159709,0.4810082470725472,0.14538091941037148,1.8236444362866067,1.5213877343680935,0.8439343041464188,-0.2824491231243282,-0.35143572663897693,0.24924035549987134,0.6377214869982412,-0.15149161481749043,-0.29551123995193324,0.7393776055751783,-0.4242231389029621,0.22180697697577004,0.034150631191882094,-0.1598823712792666,0.28395504698838536,-0.14719024457101693,-0.33417434569703086,-0.0685126192383274,0.543002524637284
9,C,-0.7464921691159333,CLE,0.7539678524635633,1.6699415210065869,1.4668982442269682,1.6798525274597629,0.7170133046497409,1.674597108968984,-1.0229617545618186,-1.0579329654645033,-1.1018969690901876,2.6109216817824623,1.8082678874544598,1.1021016842928733,1.2098621689845863,1.3441906503243037,1.6826540198187732,0.1885538826576464,3.4690259628824505,2.694381497596544,3.194078956089895,-0.10449554632475627,0.5195457547300553,2.6156715565965336,0.9045484856915892,0.17326080154048076,1.3582969623703574
10,PG,-0.7464921691159333,NOP,0.6767475396798072,-0.6532934653698913,-0.28720956488803406,-0.20607940378613582,-0.20555192042474363,0.13202531950156263,-0.3113102068497123,-0.24341063920157813,0.10086605093632306,-0.11225084048275225,-0.13233535999181678,0.2767520112673876,0.07829504238937117,-0.387651972471458,-0.3593230225251819,0.0868093733289306,-0.4242231389029621,-0.6211161550540394,-0.6063753806117691,0.560146353129367,1.6974992934384037,-0.699762604804527,-0.33417434569703086,-0.1893993296277316,-0.27229191309578893
11,SF,0.4842278937537733,TOT,-0.7904384032115591,-0.4420902847902114,0.16948122565078327,-0.2509825450062763,-0.0982768942532919,-0.31538727744353356,0.04451556700634093,0.525860446713407,-0.13212992676514748,-0.39591464488537875,-0.47663593615164007,0.524356913175033,-0.18870394253758951,-0.2302117340354796,-0.23169945737868475,0.47273682250681914,-0.6927230769571285,0.05322235056980826,-0.17935803940933498,0.17243857844779514,-0.18722636849495394,0.1290959355457382,-0.5819189119747549,-0.1893993296277316,-0.22337424683180443
12,SF,0.4842278937537733,CLE,-1.2923704363059738,-0.6955341014858272,-0.2560715564422057,-0.7000139572076807,-0.7848370617505829,0.49262651703940125,-0.19270161556436124,-0.24341063920157813,0.3653479715704252,-0.7363112101685306,-0.977436774202292,2.818829004185885,0.8729348784815164,-0.15149161481749043,-0.1678876748054361,0.3359079996164767,-1.0954729840383781,-0.28394690224211555,-0.5636736464915256,0.11705175349328482,-0.6584077839782934,-0.976048784921282,-0.33417434569703086,-0.31028604001713556,-0.5657979106796952
13,SF,0.4842278937537733,IND,-0.9062688723871933,-0.4420902847902114,0.2628952509882685,-0.16117626256599532,0.07336314762103079,-0.3888430769419823,0.16312415829169194,0.706865408105168,-0.18880462404388365,-0.2824491231243282,-0.38273577901714273,0.3923009654909557,-0.28406072286864703,-0.2302117340354796,-0.23169945737868475,0.511329567424608,-0.6927230769571285,0.16561210150711603,-0.09395457116884808,0.17243857844779514,-0.18722636849495394,0.40538211566249316,-0.5819189119747549,-0.1893993296277316,-0.1581506918131587
14,PF,0.4842278937537733,MEM,1.2558998855579782,-0.23088710421053155,0.3459299401771444,0.06333944353470691,0.09481815285532105,0.13202531950156263,-0.4299187981350633,-0.42441560059333927,0.34645640581084647,0.28487848568092483,0.4310655828151668,-0.03688086448229744,-0.023418856630423503,-0.15149161481749043,-0.04026410965893895,-0.05703631227373708,0.24702670623245393,1.0085352335369255,0.8454835794765069,0.5047595281748569,1.2263178779550645,0.9579544758960031,0.0374425037195552,0.052374091151076815,-0.02770358177586705
15,PF,0.23808388117983198,MIL,1.178679572774222,2.1345885182818827,1.5291742611186254,3.34126875260496,2.626508770501582,0.8465499146228359,0.2817327495770431,0.48060920636546667,0.11346042810937555,4.08597346467612,3.4984707158754107,0.7059338412406401,0.5995787748658182,5.59507708809572,6.277102365092672,0.23767192164392315,1.5895263965032858,3.9868636333755854,3.5356928290518415,2.2217511017646756,1.2263178779550645,2.8919577367132887,2.8865050159133814,1.9865614573815424,3.6085096105136385
